backend,variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cpu,baseline,arch_prctl,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,arch_prctl,5000000,50000,100000,usec_per_iter,0.0,1e-05,nan
tb_cpu,baseline,brk,5000000,100,5000,usec_per_iter,0.1,0.0008,-1.234224269796663
tb_cpu,baseline,brk,5000000,5000,10000,usec_per_iter,0.0008,0.0,nan
tb_cpu,baseline,brk,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,brk,5000000,50000,100000,usec_per_iter,0.0,0.0001,nan
tb_cpu,baseline,close,5000000,100,5000,usec_per_iter,0.0,0.0032,nan
tb_cpu,baseline,close,5000000,5000,10000,usec_per_iter,0.0032,0.0,nan
tb_cpu,baseline,close,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,close,5000000,50000,100000,usec_per_iter,0.0,4e-05,nan
tb_cpu,baseline,execve,5000000,100,5000,usec_per_iter,0.0,0.0512,nan
tb_cpu,baseline,execve,5000000,5000,10000,usec_per_iter,0.0512,0.0,nan
tb_cpu,baseline,execve,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,execve,5000000,50000,100000,usec_per_iter,0.0,0.00282,nan
tb_cpu,baseline,fstat,5000000,100,5000,usec_per_iter,0.0,0.0034,nan
tb_cpu,baseline,fstat,5000000,5000,10000,usec_per_iter,0.0034,0.0,nan
tb_cpu,baseline,fstat,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,fstat,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,futex,5000000,100,5000,usec_per_iter,0.04,0.0,nan
tb_cpu,baseline,futex,5000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,futex,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,futex,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,getrandom,5000000,100,5000,usec_per_iter,0.04,0.0,nan
tb_cpu,baseline,getrandom,5000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,getrandom,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,getrandom,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,mmap,5000000,100,5000,usec_per_iter,0.0,0.0352,nan
tb_cpu,baseline,mmap,5000000,5000,10000,usec_per_iter,0.0352,0.0,nan
tb_cpu,baseline,mmap,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,mmap,5000000,50000,100000,usec_per_iter,0.0,0.00046,nan
tb_cpu,baseline,mprotect,5000000,100,5000,usec_per_iter,0.42,0.0042,-1.177183820135558
tb_cpu,baseline,mprotect,5000000,5000,10000,usec_per_iter,0.0042,0.0,nan
tb_cpu,baseline,mprotect,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,mprotect,5000000,50000,100000,usec_per_iter,0.0,0.00019,nan
tb_cpu,baseline,newfstatat,5000000,100,5000,usec_per_iter,0.0,0.0088,nan
tb_cpu,baseline,newfstatat,5000000,5000,10000,usec_per_iter,0.0088,0.0,nan
tb_cpu,baseline,newfstatat,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,newfstatat,5000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,openat,5000000,100,5000,usec_per_iter,0.0,0.0224,nan
tb_cpu,baseline,openat,5000000,5000,10000,usec_per_iter,0.0224,0.0,nan
tb_cpu,baseline,openat,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,openat,5000000,50000,100000,usec_per_iter,0.0,7e-05,nan
tb_cpu,baseline,pread64,5000000,100,5000,usec_per_iter,0.0,0.002,nan
tb_cpu,baseline,pread64,5000000,5000,10000,usec_per_iter,0.002,0.0,nan
tb_cpu,baseline,pread64,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,pread64,5000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,prlimit64,5000000,100,5000,usec_per_iter,0.04,0.0,nan
tb_cpu,baseline,prlimit64,5000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,prlimit64,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,prlimit64,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,read,5000000,100,5000,usec_per_iter,0.0,0.0044,nan
tb_cpu,baseline,read,5000000,5000,10000,usec_per_iter,0.0044,0.0,nan
tb_cpu,baseline,read,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,read,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,rseq,5000000,100,5000,usec_per_iter,0.03,0.0006,-1.0
tb_cpu,baseline,rseq,5000000,5000,10000,usec_per_iter,0.0006,0.0,nan
tb_cpu,baseline,rseq,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,rseq,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,set_robust_list,5000000,100,5000,usec_per_iter,0.03,0.0008,-0.9264620703782654
tb_cpu,baseline,set_robust_list,5000000,5000,10000,usec_per_iter,0.0008,0.0,nan
tb_cpu,baseline,set_robust_list,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,set_robust_list,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,set_tid_address,5000000,100,5000,usec_per_iter,0.03,0.0006,-1.0
tb_cpu,baseline,set_tid_address,5000000,5000,10000,usec_per_iter,0.0006,0.0,nan
tb_cpu,baseline,set_tid_address,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,set_tid_address,5000000,50000,100000,usec_per_iter,0.0,2e-05,nan
tb_cpu,baseline,access,10000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,access,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,access,10000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,access,10000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,arch_prctl,10000000,100,5000,usec_per_iter,0.03,0.0006,-1.0
tb_cpu,baseline,arch_prctl,10000000,5000,10000,usec_per_iter,0.0006,0.0003,-0.9999999999999987
tb_cpu,baseline,arch_prctl,10000000,10000,50000,usec_per_iter,0.0003,0.0,nan
tb_cpu,baseline,arch_prctl,10000000,50000,100000,usec_per_iter,0.0,4e-05,nan
tb_cpu,baseline,brk,10000000,100,5000,usec_per_iter,0.1,0.0018,-1.0269324887690163
tb_cpu,baseline,brk,10000000,5000,10000,usec_per_iter,0.0018,0.0008,-1.1699250014423115
tb_cpu,baseline,brk,10000000,10000,50000,usec_per_iter,0.0008,0.00032,-0.5693234419266072
tb_cpu,baseline,brk,10000000,50000,100000,usec_per_iter,0.00032,0.0001,-1.6780719051126365
tb_cpu,baseline,close,10000000,100,5000,usec_per_iter,0.15,0.0016,-1.1606863401749286
tb_cpu,baseline,close,10000000,5000,10000,usec_per_iter,0.0016,0.0018,0.16992500144231157
tb_cpu,baseline,close,10000000,10000,50000,usec_per_iter,0.0018,0.0,nan
tb_cpu,baseline,close,10000000,50000,100000,usec_per_iter,0.0,0.00016,nan
tb_cpu,baseline,execve,10000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,execve,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,execve,10000000,10000,50000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,execve,10000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,fstat,10000000,100,5000,usec_per_iter,0.17,0.0008,-1.3698646406037605
tb_cpu,baseline,fstat,10000000,5000,10000,usec_per_iter,0.0008,0.0019,1.2479275134435848
tb_cpu,baseline,fstat,10000000,10000,50000,usec_per_iter,0.0019,0.0,nan
tb_cpu,baseline,fstat,10000000,50000,100000,usec_per_iter,0.0,0.00017,nan
tb_cpu,baseline,futex,10000000,100,5000,usec_per_iter,0.04,0.0008,-0.9999999999999999
tb_cpu,baseline,futex,10000000,5000,10000,usec_per_iter,0.0008,0.0004,-1.0
tb_cpu,baseline,futex,10000000,10000,50000,usec_per_iter,0.0004,0.0,nan
tb_cpu,baseline,futex,10000000,50000,100000,usec_per_iter,0.0,4e-05,nan
tb_cpu,baseline,getrandom,10000000,100,5000,usec_per_iter,0.05,0.0006,-1.1305783792828397
tb_cpu,baseline,getrandom,10000000,5000,10000,usec_per_iter,0.0006,0.0004,-0.5849625007211552
tb_cpu,baseline,getrandom,10000000,10000,50000,usec_per_iter,0.0004,0.0,nan
tb_cpu,baseline,getrandom,10000000,50000,100000,usec_per_iter,0.0,4e-05,nan
tb_cpu,baseline,mmap,10000000,100,5000,usec_per_iter,1.65,0.0106,-1.2902982826973863
tb_cpu,baseline,mmap,10000000,5000,10000,usec_per_iter,0.0106,0.017,0.6814704815745033
tb_cpu,baseline,mmap,10000000,10000,50000,usec_per_iter,0.017,0.0,nan
tb_cpu,baseline,mmap,10000000,50000,100000,usec_per_iter,0.0,0.00165,nan
tb_cpu,baseline,mprotect,10000000,100,5000,usec_per_iter,0.43,0.0076,-1.0315984736786197
tb_cpu,baseline,mprotect,10000000,5000,10000,usec_per_iter,0.0076,0.0039,-0.9625252945813372
tb_cpu,baseline,mprotect,10000000,10000,50000,usec_per_iter,0.0039,0.0,nan
tb_cpu,baseline,mprotect,10000000,50000,100000,usec_per_iter,0.0,0.00042,nan
tb_cpu,baseline,newfstatat,10000000,100,5000,usec_per_iter,0.24,0.0,nan
tb_cpu,baseline,newfstatat,10000000,5000,10000,usec_per_iter,0.0,0.0005,nan
tb_cpu,baseline,newfstatat,10000000,10000,50000,usec_per_iter,0.0005,0.0,nan
tb_cpu,baseline,newfstatat,10000000,50000,100000,usec_per_iter,0.0,0.00022,nan
tb_cpu,baseline,openat,10000000,100,5000,usec_per_iter,0.67,0.0028,-1.4002111663462362
tb_cpu,baseline,openat,10000000,5000,10000,usec_per_iter,0.0028,0.0072,1.3625700793847075
tb_cpu,baseline,openat,10000000,10000,50000,usec_per_iter,0.0072,0.0,nan
tb_cpu,baseline,openat,10000000,50000,100000,usec_per_iter,0.0,0.0008,nan
tb_cpu,baseline,pread64,10000000,100,5000,usec_per_iter,0.09,0.0,nan
tb_cpu,baseline,pread64,10000000,5000,10000,usec_per_iter,0.0,0.0009,nan
tb_cpu,baseline,pread64,10000000,10000,50000,usec_per_iter,0.0009,0.0,nan
tb_cpu,baseline,pread64,10000000,50000,100000,usec_per_iter,0.0,0.0001,nan
tb_cpu,baseline,prlimit64,10000000,100,5000,usec_per_iter,0.04,0.0008,-0.9999999999999999
tb_cpu,baseline,prlimit64,10000000,5000,10000,usec_per_iter,0.0008,0.0003,-1.4150374992788435
tb_cpu,baseline,prlimit64,10000000,10000,50000,usec_per_iter,0.0003,0.0,nan
tb_cpu,baseline,prlimit64,10000000,50000,100000,usec_per_iter,0.0,3e-05,nan
tb_cpu,baseline,read,10000000,100,5000,usec_per_iter,0.18,0.0008,-1.384475601163205
tb_cpu,baseline,read,10000000,5000,10000,usec_per_iter,0.0008,0.002,1.3219280948873622
tb_cpu,baseline,read,10000000,10000,50000,usec_per_iter,0.002,0.0,nan
tb_cpu,baseline,read,10000000,50000,100000,usec_per_iter,0.0,0.00019,nan
tb_cpu,baseline,rseq,10000000,100,5000,usec_per_iter,0.04,0.0006,-1.0735379296217347
tb_cpu,baseline,rseq,10000000,5000,10000,usec_per_iter,0.0006,0.0004,-0.5849625007211552
tb_cpu,baseline,rseq,10000000,10000,50000,usec_per_iter,0.0004,0.0,nan
tb_cpu,baseline,rseq,10000000,50000,100000,usec_per_iter,0.0,3e-05,nan
tb_cpu,baseline,set_robust_list,10000000,100,5000,usec_per_iter,0.03,0.0006,-1.0
tb_cpu,baseline,set_robust_list,10000000,5000,10000,usec_per_iter,0.0006,0.0003,-0.9999999999999987
tb_cpu,baseline,set_robust_list,10000000,10000,50000,usec_per_iter,0.0003,0.0,nan
tb_cpu,baseline,set_robust_list,10000000,50000,100000,usec_per_iter,0.0,4e-05,nan
tb_cpu,baseline,set_tid_address,10000000,100,5000,usec_per_iter,0.04,0.0006,-1.0735379296217347
tb_cpu,baseline,set_tid_address,10000000,5000,10000,usec_per_iter,0.0006,0.0004,-0.5849625007211552
tb_cpu,baseline,set_tid_address,10000000,10000,50000,usec_per_iter,0.0004,0.0,nan
tb_cpu,baseline,set_tid_address,10000000,50000,100000,usec_per_iter,0.0,3e-05,nan
tb_cpu,kernels,access,1000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,access,1000000,5000,10000,usec_per_iter,0.0,0.0011,nan
tb_cpu,kernels,access,1000000,10000,50000,usec_per_iter,0.0011,0.0,nan
tb_cpu,kernels,access,1000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,arch_prctl,1000000,100,5000,usec_per_iter,0.04,0.0006,-1.0735379296217347
tb_cpu,kernels,arch_prctl,1000000,5000,10000,usec_per_iter,0.0006,0.0003,-0.9999999999999987
tb_cpu,kernels,arch_prctl,1000000,10000,50000,usec_per_iter,0.0003,6e-05,-1.000000000000001
tb_cpu,kernels,arch_prctl,1000000,50000,100000,usec_per_iter,6e-05,0.0,nan
tb_cpu,kernels,brk,1000000,100,5000,usec_per_iter,0.08,0.0008,-1.1771838201355578
tb_cpu,kernels,brk,1000000,5000,10000,usec_per_iter,0.0008,0.0013,0.7004397181410911
tb_cpu,kernels,brk,1000000,10000,50000,usec_per_iter,0.0013,0.00018,-1.2284802521951117
tb_cpu,kernels,brk,1000000,50000,100000,usec_per_iter,0.00018,0.0,nan
tb_cpu,kernels,close,1000000,100,5000,usec_per_iter,0.07,0.0034,-0.773185588691651
tb_cpu,kernels,close,1000000,5000,10000,usec_per_iter,0.0034,0.0015,-1.1805722456418204
tb_cpu,kernels,close,1000000,10000,50000,usec_per_iter,0.0015,8e-05,-1.8212530783392002
tb_cpu,kernels,close,1000000,50000,100000,usec_per_iter,8e-05,0.0,nan
tb_cpu,kernels,execve,1000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,execve,1000000,5000,10000,usec_per_iter,0.0,0.0049,nan
tb_cpu,kernels,execve,1000000,10000,50000,usec_per_iter,0.0049,0.0,nan
tb_cpu,kernels,execve,1000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,fstat,1000000,100,5000,usec_per_iter,0.1,0.003,-0.8963541094861766
tb_cpu,kernels,fstat,1000000,5000,10000,usec_per_iter,0.003,0.0015,-0.9999999999999987
tb_cpu,kernels,fstat,1000000,10000,50000,usec_per_iter,0.0015,0.00016,-1.390576520265807
tb_cpu,kernels,fstat,1000000,50000,100000,usec_per_iter,0.00016,0.0,nan
tb_cpu,kernels,futex,1000000,100,5000,usec_per_iter,0.03,0.0004,-1.1036458905138233
tb_cpu,kernels,futex,1000000,5000,10000,usec_per_iter,0.0004,0.0004,0.0
tb_cpu,kernels,futex,1000000,10000,50000,usec_per_iter,0.0004,8e-05,-1.0000000000000004
tb_cpu,kernels,futex,1000000,50000,100000,usec_per_iter,8e-05,0.0,nan
tb_cpu,kernels,getrandom,1000000,100,5000,usec_per_iter,0.04,0.0004,-1.177183820135558
tb_cpu,kernels,getrandom,1000000,5000,10000,usec_per_iter,0.0004,0.0004,0.0
tb_cpu,kernels,getrandom,1000000,10000,50000,usec_per_iter,0.0004,8e-05,-1.0000000000000004
tb_cpu,kernels,getrandom,1000000,50000,100000,usec_per_iter,8e-05,0.0,nan
tb_cpu,kernels,mmap,1000000,100,5000,usec_per_iter,0.75,0.0304,-0.8194304056162737
tb_cpu,kernels,mmap,1000000,5000,10000,usec_per_iter,0.0304,0.018,-0.7560744171139109
tb_cpu,kernels,mmap,1000000,10000,50000,usec_per_iter,0.018,0.00086,-1.8896004773686934
tb_cpu,kernels,mmap,1000000,50000,100000,usec_per_iter,0.00086,0.0,nan
tb_cpu,kernels,mprotect,1000000,100,5000,usec_per_iter,0.41,0.0068,-1.0478554297427134
tb_cpu,kernels,mprotect,1000000,5000,10000,usec_per_iter,0.0068,0.0042,-0.6951454184715798
tb_cpu,kernels,mprotect,1000000,10000,50000,usec_per_iter,0.0042,0.0008,-1.0303150334613669
tb_cpu,kernels,mprotect,1000000,50000,100000,usec_per_iter,0.0008,0.0,nan
tb_cpu,kernels,newfstatat,1000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,newfstatat,1000000,5000,10000,usec_per_iter,0.0,0.0052,nan
tb_cpu,kernels,newfstatat,1000000,10000,50000,usec_per_iter,0.0052,0.0,nan
tb_cpu,kernels,newfstatat,1000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,openat,1000000,100,5000,usec_per_iter,0.14,0.0102,-0.6695396981778273
tb_cpu,kernels,openat,1000000,5000,10000,usec_per_iter,0.0102,0.0116,0.18555565315607558
tb_cpu,kernels,openat,1000000,10000,50000,usec_per_iter,0.0116,0.0,nan
tb_cpu,kernels,openat,1000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,pread64,1000000,100,5000,usec_per_iter,0.0,0.0018,nan
tb_cpu,kernels,pread64,1000000,5000,10000,usec_per_iter,0.0018,0.0007,-1.3625700793847075
tb_cpu,kernels,pread64,1000000,10000,50000,usec_per_iter,0.0007,0.0,nan
tb_cpu,kernels,pread64,1000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,prlimit64,1000000,100,5000,usec_per_iter,0.03,0.0004,-1.1036458905138233
tb_cpu,kernels,prlimit64,1000000,5000,10000,usec_per_iter,0.0004,0.0004,0.0
tb_cpu,kernels,prlimit64,1000000,10000,50000,usec_per_iter,0.0004,8e-05,-1.0000000000000004
tb_cpu,kernels,prlimit64,1000000,50000,100000,usec_per_iter,8e-05,0.0,nan
tb_cpu,kernels,read,1000000,100,5000,usec_per_iter,0.04,0.003,-0.6621298396895134
tb_cpu,kernels,read,1000000,5000,10000,usec_per_iter,0.003,0.0018,-0.7369655941662058
tb_cpu,kernels,read,1000000,10000,50000,usec_per_iter,0.0018,0.0,nan
tb_cpu,kernels,read,1000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,rseq,1000000,100,5000,usec_per_iter,0.03,0.0008,-0.9264620703782654
tb_cpu,kernels,rseq,1000000,5000,10000,usec_per_iter,0.0008,0.0004,-1.0
tb_cpu,kernels,rseq,1000000,10000,50000,usec_per_iter,0.0004,8e-05,-1.0000000000000004
tb_cpu,kernels,rseq,1000000,50000,100000,usec_per_iter,8e-05,0.0,nan
tb_cpu,kernels,set_robust_list,1000000,100,5000,usec_per_iter,0.04,0.0006,-1.0735379296217347
tb_cpu,kernels,set_robust_list,1000000,5000,10000,usec_per_iter,0.0006,0.0003,-0.9999999999999987
tb_cpu,kernels,set_robust_list,1000000,10000,50000,usec_per_iter,0.0003,6e-05,-1.000000000000001
tb_cpu,kernels,set_robust_list,1000000,50000,100000,usec_per_iter,6e-05,0.0,nan
tb_cpu,kernels,set_tid_address,1000000,100,5000,usec_per_iter,0.03,0.0008,-0.9264620703782654
tb_cpu,kernels,set_tid_address,1000000,5000,10000,usec_per_iter,0.0008,0.0004,-1.0
tb_cpu,kernels,set_tid_address,1000000,10000,50000,usec_per_iter,0.0004,8e-05,-1.0000000000000004
tb_cpu,kernels,set_tid_address,1000000,50000,100000,usec_per_iter,8e-05,0.0,nan
tb_cpu,kernels,access,5000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,access,5000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,access,5000000,10000,50000,usec_per_iter,0.0,0.00012,nan
tb_cpu,kernels,access,5000000,50000,100000,usec_per_iter,0.00012,0.0,nan
tb_cpu,kernels,arch_prctl,5000000,100,5000,usec_per_iter,0.04,0.0006,-1.0735379296217347
tb_cpu,kernels,arch_prctl,5000000,5000,10000,usec_per_iter,0.0006,0.0004,-0.5849625007211552
tb_cpu,kernels,arch_prctl,5000000,10000,50000,usec_per_iter,0.0004,8e-05,-1.0000000000000004
tb_cpu,kernels,arch_prctl,5000000,50000,100000,usec_per_iter,8e-05,3e-05,-1.4150374992788448
tb_cpu,kernels,brk,5000000,100,5000,usec_per_iter,0.09,0.0016,-1.0301079608920887
tb_cpu,kernels,brk,5000000,5000,10000,usec_per_iter,0.0016,0.0005,-1.6780719051126378
tb_cpu,kernels,brk,5000000,10000,50000,usec_per_iter,0.0005,0.00028,-0.3602614868044396
tb_cpu,kernels,brk,5000000,50000,100000,usec_per_iter,0.00028,9e-05,-1.6374299206152911
tb_cpu,kernels,close,5000000,100,5000,usec_per_iter,0.03,0.0026,-0.6251716652077955
tb_cpu,kernels,close,5000000,5000,10000,usec_per_iter,0.0026,0.0013,-1.0
tb_cpu,kernels,close,5000000,10000,50000,usec_per_iter,0.0013,0.00038,-0.7642098407319321
tb_cpu,kernels,close,5000000,50000,100000,usec_per_iter,0.00038,8e-05,-2.2479275134435848
tb_cpu,kernels,execve,5000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,execve,5000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,execve,5000000,10000,50000,usec_per_iter,0.0,0.00072,nan
tb_cpu,kernels,execve,5000000,50000,100000,usec_per_iter,0.00072,0.0,nan
tb_cpu,kernels,fstat,5000000,100,5000,usec_per_iter,0.0,0.0014,nan
tb_cpu,kernels,fstat,5000000,5000,10000,usec_per_iter,0.0014,0.0012,-0.22239242133644882
tb_cpu,kernels,fstat,5000000,10000,50000,usec_per_iter,0.0012,0.00038,-0.7144765101976212
tb_cpu,kernels,fstat,5000000,50000,100000,usec_per_iter,0.00038,7e-05,-2.4405725913859806
tb_cpu,kernels,futex,5000000,100,5000,usec_per_iter,0.04,0.0008,-0.9999999999999999
tb_cpu,kernels,futex,5000000,5000,10000,usec_per_iter,0.0008,0.0002,-2.0000000000000013
tb_cpu,kernels,futex,5000000,10000,50000,usec_per_iter,0.0002,6e-05,-0.7480703635874081
tb_cpu,kernels,futex,5000000,50000,100000,usec_per_iter,6e-05,3e-05,-1.0
tb_cpu,kernels,getrandom,5000000,100,5000,usec_per_iter,0.04,0.0008,-0.9999999999999999
tb_cpu,kernels,getrandom,5000000,5000,10000,usec_per_iter,0.0008,0.0002,-2.0000000000000013
tb_cpu,kernels,getrandom,5000000,10000,50000,usec_per_iter,0.0002,8e-05,-0.5693234419266067
tb_cpu,kernels,getrandom,5000000,50000,100000,usec_per_iter,8e-05,4e-05,-1.0
tb_cpu,kernels,mmap,5000000,100,5000,usec_per_iter,0.21,0.0152,-0.6712159154539172
tb_cpu,kernels,mmap,5000000,5000,10000,usec_per_iter,0.0152,0.0114,-0.4150374992788436
tb_cpu,kernels,mmap,5000000,10000,50000,usec_per_iter,0.0114,0.0039,-0.6664667173414618
tb_cpu,kernels,mmap,5000000,50000,100000,usec_per_iter,0.0039,0.00075,-2.3785116232537287
tb_cpu,kernels,mprotect,5000000,100,5000,usec_per_iter,0.39,0.008,-0.9935282057520725
tb_cpu,kernels,mprotect,5000000,5000,10000,usec_per_iter,0.008,0.0032,-1.3219280948873608
tb_cpu,kernels,mprotect,5000000,10000,50000,usec_per_iter,0.0032,0.00092,-0.7745141388271933
tb_cpu,kernels,mprotect,5000000,50000,100000,usec_per_iter,0.00092,0.0004,-1.20163386116965
tb_cpu,kernels,newfstatat,5000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,newfstatat,5000000,5000,10000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,newfstatat,5000000,10000,50000,usec_per_iter,0.0,0.001,nan
tb_cpu,kernels,newfstatat,5000000,50000,100000,usec_per_iter,0.001,0.0,nan
tb_cpu,kernels,openat,5000000,100,5000,usec_per_iter,0.0,0.0058,nan
tb_cpu,kernels,openat,5000000,5000,10000,usec_per_iter,0.0058,0.0041,-0.5004289905094879
tb_cpu,kernels,openat,5000000,10000,50000,usec_per_iter,0.0041,0.00242,-0.3275798522381675
tb_cpu,kernels,openat,5000000,50000,100000,usec_per_iter,0.00242,0.00023,-3.3953012812175816
tb_cpu,kernels,pread64,5000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,pread64,5000000,5000,10000,usec_per_iter,0.0,0.0008,nan
tb_cpu,kernels,pread64,5000000,10000,50000,usec_per_iter,0.0008,0.00016,-1.0000000000000004
tb_cpu,kernels,pread64,5000000,50000,100000,usec_per_iter,0.00016,0.0,nan
tb_cpu,kernels,prlimit64,5000000,100,5000,usec_per_iter,0.03,0.0008,-0.9264620703782654
tb_cpu,kernels,prlimit64,5000000,5000,10000,usec_per_iter,0.0008,0.0002,-2.0000000000000013
tb_cpu,kernels,prlimit64,5000000,10000,50000,usec_per_iter,0.0002,6e-05,-0.7480703635874081
tb_cpu,kernels,prlimit64,5000000,50000,100000,usec_per_iter,6e-05,4e-05,-0.5849625007211552
tb_cpu,kernels,read,5000000,100,5000,usec_per_iter,0.0,0.0016,nan
tb_cpu,kernels,read,5000000,5000,10000,usec_per_iter,0.0016,0.0012,-0.41503749927884487
tb_cpu,kernels,read,5000000,10000,50000,usec_per_iter,0.0012,0.00038,-0.7144765101976212
tb_cpu,kernels,read,5000000,50000,100000,usec_per_iter,0.00038,8e-05,-2.2479275134435848
tb_cpu,kernels,rseq,5000000,100,5000,usec_per_iter,0.03,0.0006,-1.0
tb_cpu,kernels,rseq,5000000,5000,10000,usec_per_iter,0.0006,0.0003,-0.9999999999999987
tb_cpu,kernels,rseq,5000000,10000,50000,usec_per_iter,0.0003,8e-05,-0.8212530783391997
tb_cpu,kernels,rseq,5000000,50000,100000,usec_per_iter,8e-05,3e-05,-1.4150374992788448
tb_cpu,kernels,set_robust_list,5000000,100,5000,usec_per_iter,0.03,0.0008,-0.9264620703782654
tb_cpu,kernels,set_robust_list,5000000,5000,10000,usec_per_iter,0.0008,0.0004,-1.0
tb_cpu,kernels,set_robust_list,5000000,10000,50000,usec_per_iter,0.0004,8e-05,-1.0000000000000004
tb_cpu,kernels,set_robust_list,5000000,50000,100000,usec_per_iter,8e-05,3e-05,-1.4150374992788448
tb_cpu,kernels,set_tid_address,5000000,100,5000,usec_per_iter,0.03,0.0006,-1.0
tb_cpu,kernels,set_tid_address,5000000,5000,10000,usec_per_iter,0.0006,0.0003,-0.9999999999999987
tb_cpu,kernels,set_tid_address,5000000,10000,50000,usec_per_iter,0.0003,8e-05,-0.8212530783391997
tb_cpu,kernels,set_tid_address,5000000,50000,100000,usec_per_iter,8e-05,3e-05,-1.4150374992788448
tb_cpu,kernels,access,10000000,100,5000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,access,10000000,5000,10000,usec_per_iter,0.0,0.0005,nan
tb_cpu,kernels,access,10000000,10000,50000,usec_per_iter,0.0005,0.0,nan
tb_cpu,kernels,access,10000000,50000,100000,usec_per_iter,0.0,0.0,nan
tb_cpu,kernels,arch_prctl,10000000,100,5000,usec_per_iter,0.04,0.0,nan
tb_cpu,kernels,arch_prctl,10000000,5000,10000,usec_per_iter,0.0,0.0003,nan
tb_cpu,kernels,arch_prctl,10000000,10000,50000,usec_per_iter,0.0003,8e-05,-0.8212530783391997
tb_cpu,kernels,arch_prctl,10000000,50000,100000,usec_per_iter,8e-05,0.0,nan
tb_cpu,kernels,brk,10000000,100,5000,usec_per_iter,0.08,0.0,nan
